"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1415","#Nesamani
 
Nesamani fans don't worry recovery..soon

<U+0001F64F>#pray_for_Nesamani.. https://t.co/8R2qrRI5u7",FALSE,6,NA,2019-05-31 07:13:48,FALSE,NA,"1134357290453094401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sanjay80009143",2,FALSE,FALSE,NA,NA
"1416","RT @NikileshSurya: 2mins of silent prayer will be observed at #NGK FDfS 5.30AM show tomorrow at @rohinisilverscr to #Pray_for_Nesamani spee…",FALSE,0,NA,2019-05-31 07:13:44,FALSE,NA,"1134357274124623872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gokulgulan3",290,TRUE,FALSE,NA,NA
"1417","RT @RedmiIndia: While the world prays for #Nesamani, we only wish he had a #RedmiNote7Pro. Hammers, walnuts and what not, #GorillaGlass5's…",FALSE,0,NA,2019-05-31 07:13:34,FALSE,NA,"1134357233477640192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulRoxx97",553,TRUE,FALSE,NA,NA
"1418","RT @thameez: <U+0B87><U+0BAA><U+0BCD><U+0BAA><U+0BCB><U+0BA4><U+0BBE><U+0BA9><U+0BCD> <U+0BAA><U+0BC1><U+0BB0><U+0BBF><U+0B95><U+0BBF><U+0BB1><U+0BA4><U+0BC1> @karthickselvaa <U+0BAE><U+0BB1><U+0BCD><U+0BB1><U+0BC1><U+0BAE><U+0BCD> @PTTVOnlineNews <U+0B9F><U+0BC0><U+0BAE><U+0BCD> <U+0B8E><U+0BA4><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1> #Pray_for_Nesamani tag <U+0BAA><U+0BCB><U+0B9F><U+0BCD><U+0B9F><U+0BBE><U+0BB5><U+0BA9><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0B8E><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE><U+0BCD> <U+0BB5><U+0BB0><U+0BBF><U+0B9E><U+0BCD><U+0B9A><U+0BC1>…",FALSE,0,NA,2019-05-31 07:12:48,FALSE,NA,"1134357040476839936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vijayanmullai1",2,TRUE,FALSE,NA,NA
"1419","RT @RedmiIndia: While the world prays for #Nesamani, we only wish he had a #RedmiNote7Pro. Hammers, walnuts and what not, #GorillaGlass5's…",FALSE,0,NA,2019-05-31 07:12:00,FALSE,NA,"1134356838500069376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","abhig1909",553,TRUE,FALSE,NA,NA
"1420","Put an #end to this #fun #Pray_For_Nesamani<U+0001F609><U+0001F609><U+0001F609> 

Let ur #voice<U+0001F199> for our #society_cause #WhereisMugilan @flimystars… https://t.co/z0ZD9iuaCc",FALSE,0,NA,2019-05-31 07:11:50,TRUE,NA,"1134356797664350208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sridhar61714997",0,FALSE,FALSE,NA,NA
"1421","RT @KasturiArmy: <U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF> <U+0BA8><U+0BB2><U+0BAE><U+0BC1><U+0B9F><U+0BA9><U+0BCD> <U+0B89><U+0BB3><U+0BCD><U+0BB3><U+0BBE><U+0BB0><U+0BCD>.<U+0BAF><U+0BBE><U+0BB0><U+0BC1><U+0BAE><U+0BCD> <U+0BB5><U+0BA9><U+0BCD><U+0BAE><U+0BC1><U+0BB1><U+0BC8><U+0BAF><U+0BBF><U+0BB2><U+0BCD> <U+0B87><U+0BB1><U+0B99><U+0BCD><U+0B95> <U+0BB5><U+0BC7><U+0BA3><U+0BCD><U+0B9F><U+0BBE><U+0BAE><U+0BCD>.<U+0B85><U+0BAA><U+0BCD><U+0BAA><U+0BCB><U+0BB2><U+0BCB> <U+0BAE><U+0BB0><U+0BC1><U+0BA4><U+0BCD><U+0BA4><U+0BC1><U+0BB5><U+0BAE><U+0BA9><U+0BC8><U+0BAF><U+0BBF><U+0BB2><U+0BCD> <U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF> <U+0BAF><U+0BC8> <U+0B9A><U+0BA8><U+0BCD><U+0BA4><U+0BBF><U+0BA4><U+0BCD><U+0BA4> <U+0BAA><U+0BBF><U+0BA9><U+0BCD> <U+0BA8><U+0B9F><U+0BBF><U+0B95><U+0BC8> <U+0B95><U+0BB8><U+0BCD><U+0BA4><U+0BC2><U+0BB0><U+0BBF> <U+0B9A><U+0BC6>…",FALSE,0,NA,2019-05-31 07:11:18,FALSE,NA,"1134356665136951296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnanthAfc",47,TRUE,FALSE,NA,NA
"1422","RT @dinakaranonline: <U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF> <U+0BB9><U+0BC6><U+0BB2><U+0BCD><U+0BAE><U+0BC6><U+0B9F><U+0BCD> <U+0B85><U+0BA3><U+0BBF><U+0BAF><U+0BBE><U+0BA4><U+0BA4><U+0BC1> <U+0BA4><U+0BBE><U+0BA9><U+0BCD> <U+0BB5><U+0BBF><U+0BAA><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BB1><U+0BCD><U+0B95><U+0BC1> <U+0B95><U+0BBE><U+0BB0><U+0BA3><U+0BAE><U+0BCD> : <U+0B85><U+0B95><U+0BAE><U+0BA4><U+0BBE><U+0BAA><U+0BBE><U+0BA4><U+0BCD>  <U+0BAA><U+0BCB><U+0BB2><U+0BC0><U+0BB8><U+0BCD> 
<U+0BB9><U+0BC6><U+0BB2><U+0BCD><U+0BAE><U+0BC6><U+0B9F><U+0BCD> <U+0B85><U+0BA3><U+0BBF><U+0BAF><U+0BB5><U+0BC1><U+0BAE><U+0BCD> <U+0BB5><U+0BB2><U+0BBF><U+0BAF><U+0BC1><U+0BB1><U+0BC1><U+0BA4><U+0BCD><U+0BA4><U+0BB2><U+0BCD> #Nesamani #PrayFo…",FALSE,0,NA,2019-05-31 07:11:08,FALSE,NA,"1134356620438265856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muthuku89427024",89,TRUE,FALSE,NA,NA
"1423","#Pray_For_Nesamani
Friends pray for the speedy recovery of my fellow Tamil #Contractor_Nesamani",FALSE,0,NA,2019-05-31 07:11:07,FALSE,NA,"1134356617086922752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","essanand",0,FALSE,FALSE,NA,NA
"1424","RT @StarSportsTamil: <U+0B95><U+0BBE><U+0BA9><U+0BCD><U+0B9F><U+0BB0><U+0BBE><U+0B95><U+0BCD><U+0B9F><U+0BB0><U+0BCD> #Nesamani,  <U+0B89><U+0B9F><U+0BAE><U+0BCD><U+0BAA><U+0BC1> <U+0B9A><U+0BB0><U+0BBF> <U+0B87><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE> <U+0BAA><U+0BCB><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BBE><U+0BAA><U+0BCD><U+0BB2>, #CricketOdaCrown <U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD><U+0B9A><U+0BBE> <U+0B9A><U+0BB0><U+0BBF> <U+0B86><U+0B95><U+0BBF><U+0B9F><U+0BC1><U+0BB5><U+0BBE><U+0BAA><U+0BCD><U+0BB2>..!

<U+0B85><U+0BA4><U+0BA9><U+0BBE><U+0BB2> <U+0001F3C6><U+0B90> <U+0B9C><U+0BC6><U+0BAF><U+0BBF><U+0B9A><U+0BCD>…",FALSE,0,NA,2019-05-31 07:10:36,FALSE,NA,"1134356487940083717",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Svelmur76700852",1124,TRUE,FALSE,NA,NA
"1425","<U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF><U+0BAF><U+0BBF><U+0BA9><U+0BCD> <U+0B85><U+0BA8><U+0BCD><U+0BA4> <U+0B95><U+0BBE><U+0BAE><U+0BC6><U+0B9F><U+0BBF> <U+0B95><U+0BBE><U+0B9F><U+0BCD><U+0B9A><U+0BBF> <U+0BAE><U+0B9F><U+0BCD><U+0B9F><U+0BC1><U+0BAE><U+0BCD> <U+0B8E><U+0BA4><U+0BCD><U+0BA4><U+0BA9><U+0BC8> <U+0BA8><U+0BBE><U+0BB3><U+0BCD> <U+0B8E><U+0B9F><U+0BC1><U+0BA4><U+0BCD><U+0BA4><U+0BCB><U+0BAE><U+0BCD> <U+0BA4><U+0BC6><U+0BB0><U+0BBF><U+0BAF><U+0BC1><U+0BAE><U+0BBE>?- <U+0BA8><U+0BBF><U+0BA9><U+0BC8><U+0BB5><U+0BC1><U+0B95><U+0BB3><U+0BC8> <U+0BAA><U+0B95><U+0BBF><U+0BB0><U+0BCD><U+0BA8><U+0BCD><U+0BA4> <U+0BAE><U+0BA4><U+0BA9><U+0BCD> <U+0BAA><U+0BBE><U+0BAA><U+0BCD>… https://t.co/ChC3XPs9S2",FALSE,30,NA,2019-05-31 07:10:26,TRUE,NA,"1134356444361269253",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cineulagam",3,FALSE,FALSE,NA,NA
"1426","No words to say plz....
#pray_For_Nesamani",FALSE,0,NA,2019-05-31 07:10:20,FALSE,NA,"1134356418230771712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BossKaran12",0,FALSE,FALSE,NA,NA
"1427","RT @SivaSiva571994: #NGK #Pray_For_Nesamani #nesamani https://t.co/0QznR83g9T",FALSE,0,NA,2019-05-31 07:10:10,FALSE,NA,"1134356378661744640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aadhi_aslam_vj",1,TRUE,FALSE,NA,NA
"1428","<U+0B87><U+0BAA><U+0BCD><U+0BAA><U+0BCB><U+0BA4><U+0BBE><U+0BA9><U+0BCD> <U+0BAA><U+0BC1><U+0BB0><U+0BBF><U+0B95><U+0BBF><U+0BB1><U+0BA4><U+0BC1> @karthickselvaa <U+0BAE><U+0BB1><U+0BCD><U+0BB1><U+0BC1><U+0BAE><U+0BCD> @PTTVOnlineNews <U+0B9F><U+0BC0><U+0BAE><U+0BCD> <U+0B8E><U+0BA4><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1> #Pray_for_Nesamani tag <U+0BAA><U+0BCB><U+0B9F><U+0BCD><U+0B9F><U+0BBE><U+0BB5><U+0BA9><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0B8E><U+0BB2><U+0BCD><U+0BB2><U+0BBE>… https://t.co/gSXMzN1b79",FALSE,0,NA,2019-05-31 07:10:10,TRUE,NA,"1134356378615656448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thameez",2,FALSE,FALSE,NA,NA
"1429","@ranjithran #Pray_For_Nesamani #justicefornesamani @ranjithran @ArvindAri3 https://t.co/XbAE4LVFbL",FALSE,3,"Ranjithrandy22",2019-05-31 07:09:49,FALSE,"1134355046852726784","1134356290757484544","131811398","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sugirtha_Surya",0,FALSE,FALSE,NA,NA
"1430","RT @CCTPolice_Alert: Prayers work, Helmets work better #pray_for_nesamani #nesamani #wearhelmets #follow_traffic_rules https://t.co/PTUjKmT…",FALSE,0,NA,2019-05-31 07:07:43,FALSE,NA,"1134355762166226944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aakash1india",566,TRUE,FALSE,NA,NA
"1431","@RKB_rocking_ @reena_off <U+0B89><U+0B99><U+0BCD><U+0B95><U+0BB3><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1><U+0BAE><U+0BCD> <U+0B9A><U+0BC7><U+0BB0><U+0BCD><U+0BA4><U+0BCD><U+0BA4><U+0BC1> <U+0BA4><U+0BBE><U+0BA9><U+0BCD> <U+0BAA><U+0BA4><U+0BBF><U+0BB2><U+0BCD> <U+0B95><U+0BC2><U+0BB1><U+0BBF> <U+0B87><U+0BB0><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BBF><U+0BA9><U+0BCD><U+0BB1><U+0BC7><U+0BA9><U+0BCD>. #Pray_For_Nesamani <U+0001F490>",FALSE,0,"RKB_rocking_",2019-05-31 07:07:31,FALSE,"1134355113030504448","1134355711016677376","1119607339902885888","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Roo_Offcl",0,FALSE,FALSE,NA,NA
"1432","RT @Hariindic: Why this tag #Pray_For_Nesamani?

It's was planned and planted by TN media especially Parivendhar 's @PTTVOnlineNews.

2 stu…",FALSE,0,NA,2019-05-31 07:06:20,FALSE,NA,"1134355414701658112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ctmani",364,TRUE,FALSE,NA,NA
"1433","Srilanka <U+0B9A><U+0BBF><U+0B99><U+0BCD><U+0BB9><U+0BB3><U+0BC0><U+0BB8><U+0BCD><U+0B95><U+0BC2><U+0B9F> <U+0BA8><U+0BAE><U+0BCD><U+0BAE> <U+0BA8><U+0BC7><U+0BB7><U+0BAE><U+0BA9><U+0BBF> <U+0BAA><U+0BB0><U+0BBF><U+0BA4><U+0BBE><U+0BAA><U+0BAE><U+0BCD> <U+0BA4><U+0BC6><U+0BB0><U+0BBF><U+0B9E><U+0BCD><U+0B9A><U+0BBF><U+0BB0><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC7>............
#Pray_for_Neasamani #Pray_for_Nesamani… https://t.co/vLDL4LxlEZ",FALSE,0,NA,2019-05-31 07:05:48,TRUE,NA,"1134355277308805120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RamBR7",0,FALSE,FALSE,NA,NA
"1434","<U+0B92><U+0BA9><U+0BCD><U+0BB1><U+0BC1><U+0BAE><U+0BCD> <U+0B9A><U+0BCA><U+0BB2><U+0BCD><U+0BB5><U+0BA4><U+0BB1><U+0BCD><U+0B95><U+0BBF><U+0BB2><U+0BCD><U+0BB2><U+0BC8> <U+0B8E><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE><U+0BCD> <U+0BA4><U+0BAE><U+0BBF><U+0BB4><U+0BB0><U+0BCD><U+0B95><U+0BB3><U+0BCD> <U+0BA8><U+0BB2><U+0BCD><U+0BB2> <U+0BA4><U+0BB2><U+0BC8><U+0BAE><U+0BC8><U+0BAF><U+0BC8> <U+0BA4><U+0BC7><U+0BB0><U+0BCD><U+0BA8><U+0BCD><U+0BA4><U+0BC1> <U+0B8E><U+0B9F><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BBE><U+0BA4><U+0BA4><U+0BBE><U+0BB2><U+0BCD>  <U+0BB5><U+0BA8><U+0BCD><U+0BA4> <U+0BB5><U+0BBF><U+0BB3><U+0BC8><U+0BB5><U+0BC1>.  2<U+0BB5><U+0BA4><U+0BC1> <U+0BAE><U+0BC1><U+0BB1><U+0BC8><U+0BAF><U+0BC1><U+0BAE><U+0BCD> <U+0B89><U+0BB0><U+0BC1><U+0BAA><U+0BCD><U+0BAA><U+0B9F><U+0BBF><U+0BAF><U+0BBF>… https://t.co/IC9Lf08Egz",FALSE,6,NA,2019-05-31 07:05:02,TRUE,NA,"1134355087659130880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DbrND719j7EL2Q8",2,FALSE,FALSE,NA,NA
"1435","RT @rahul1253708188: SILAAKI DUMMA<U+0001F525>

UYIR ULLA VARAI VADIVELU RASIGAN <U+0001F618><U+0001F618><U+0001F618><U+0001F525><U+0001F4AF>

#pray for nesamani
#pray for neasamani 
#Pray_For_Nesamani
#pr…",FALSE,0,NA,2019-05-31 07:03:34,FALSE,NA,"1134354717742645248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siraj82845764",2,TRUE,FALSE,NA,NA
"1436","RT @KathirNews: <U+0B8E><U+0BB8><U+0BCD>.<U+0B86><U+0BB0><U+0BCD>.<U+0B8E><U+0BAE><U+0BCD> <U+0BAA><U+0BB2><U+0BCD><U+0B95><U+0BB2><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BB4><U+0B95> <U+0BA4><U+0BB1><U+0BCD><U+0B95><U+0BCA><U+0BB2><U+0BC8> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0BA4><U+0BBF><U+0B95><U+0BB3><U+0BC8> <U+0BAE><U+0BB1><U+0BC8><U+0B95><U+0BCD><U+0B95> <U+0BA4><U+0BBE><U+0BA9><U+0BCD> #Pray_For_Nesamani <U+0BB9><U+0BC7><U+0BB7><U+0BCD> <U+0B9F><U+0BC7><U+0B95><U+0BC8> <U+0B9F><U+0BCD><U+0BB0><U+0BC6><U+0BA3><U+0BCD><U+0B9F><U+0BCD> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0B95><U+0BBF><U+0BA9><U+0BCD><U+0BB1><U+0BA9><U+0BB0><U+0BBE> <U+0BAA><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BB0><U+0BBF><U+0B95><U+0BC8><U+0BAF><U+0BBE><U+0BB3><U+0BB0><U+0BCD><U+0B95><U+0BB3><U+0BCD>…",FALSE,0,NA,2019-05-31 07:03:16,FALSE,NA,"1134354642140164096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","p_chandramouli",153,TRUE,FALSE,NA,NA
"1437","RT @weluvcoimbatore: Other State People <U+0001F602><U+0001F602><U+0001F602>
#Pray_for_Neasamani #Nesamani #Pray_For_Nesamani https://t.co/9UsWsBPPnf",FALSE,0,NA,2019-05-31 07:03:11,FALSE,NA,"1134354619046322176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","talk2akhtar",262,TRUE,FALSE,NA,NA
"1438","RT @KathirNews: <U+0B8E><U+0BB8><U+0BCD>.<U+0B86><U+0BB0><U+0BCD>.<U+0B8E><U+0BAE><U+0BCD> <U+0BAA><U+0BB2><U+0BCD><U+0B95><U+0BB2><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BB4><U+0B95> <U+0BA4><U+0BB1><U+0BCD><U+0B95><U+0BCA><U+0BB2><U+0BC8> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0BA4><U+0BBF><U+0B95><U+0BB3><U+0BC8> <U+0BAE><U+0BB1><U+0BC8><U+0B95><U+0BCD><U+0B95> <U+0BA4><U+0BBE><U+0BA9><U+0BCD> #Pray_For_Nesamani <U+0BB9><U+0BC7><U+0BB7><U+0BCD> <U+0B9F><U+0BC7><U+0B95><U+0BC8> <U+0B9F><U+0BCD><U+0BB0><U+0BC6><U+0BA3><U+0BCD><U+0B9F><U+0BCD> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0B95><U+0BBF><U+0BA9><U+0BCD><U+0BB1><U+0BA9><U+0BB0><U+0BBE> <U+0BAA><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BB0><U+0BBF><U+0B95><U+0BC8><U+0BAF><U+0BBE><U+0BB3><U+0BB0><U+0BCD><U+0B95><U+0BB3><U+0BCD>…",FALSE,0,NA,2019-05-31 07:03:11,FALSE,NA,"1134354618777915393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarrajachola",153,TRUE,FALSE,NA,NA
"1439","#Pray_For_Nesamani",FALSE,0,NA,2019-05-31 07:02:43,FALSE,NA,"1134354502272790528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rakkeshselvan1",0,FALSE,FALSE,NA,NA
"1440","@noordinarypark @EastVillageLDN @frankdasilva @getliving #prayfornesamani #Nesamani #pray_for_nesamani https://t.co/MMDokqvzqI",FALSE,0,"noordinarypark",2019-05-31 07:02:16,FALSE,"1134143411139821568","1134354388653264897","1487573899","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Antonyflawrence",0,FALSE,FALSE,NA,NA
"1441","RT @VjRasigan2019: <U+0001F602> Yella meeri poringadaa <U+0001F602>

#Pray_for_Neasamani #MrLocal #PrayForNesamani #Vadivelu #Sivakarthikeyan #nayantara #Pray_fo…",FALSE,0,NA,2019-05-31 07:02:12,FALSE,NA,"1134354371976843264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ziyard20",7,TRUE,FALSE,NA,NA
"1442","RT @KathirNews: <U+0B8E><U+0BB8><U+0BCD>.<U+0B86><U+0BB0><U+0BCD>.<U+0B8E><U+0BAE><U+0BCD> <U+0BAA><U+0BB2><U+0BCD><U+0B95><U+0BB2><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BB4><U+0B95> <U+0BA4><U+0BB1><U+0BCD><U+0B95><U+0BCA><U+0BB2><U+0BC8> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0BA4><U+0BBF><U+0B95><U+0BB3><U+0BC8> <U+0BAE><U+0BB1><U+0BC8><U+0B95><U+0BCD><U+0B95> <U+0BA4><U+0BBE><U+0BA9><U+0BCD> #Pray_For_Nesamani <U+0BB9><U+0BC7><U+0BB7><U+0BCD> <U+0B9F><U+0BC7><U+0B95><U+0BC8> <U+0B9F><U+0BCD><U+0BB0><U+0BC6><U+0BA3><U+0BCD><U+0B9F><U+0BCD> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0B95><U+0BBF><U+0BA9><U+0BCD><U+0BB1><U+0BA9><U+0BB0><U+0BBE> <U+0BAA><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BB0><U+0BBF><U+0B95><U+0BC8><U+0BAF><U+0BBE><U+0BB3><U+0BB0><U+0BCD><U+0B95><U+0BB3><U+0BCD>…",FALSE,0,NA,2019-05-31 07:01:55,FALSE,NA,"1134354302426763264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onandi143",153,TRUE,FALSE,NA,NA
"1443","#Pray_for_Nesamani!!! https://t.co/WeAqCVURJJ",FALSE,0,NA,2019-05-31 07:01:45,FALSE,NA,"1134354259133124608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","razi_kdnl",0,FALSE,FALSE,NA,NA
"1444","Ada deyhh <U+0001F602>
#Pray_for_Nesamani https://t.co/PfGxhM1Tod",FALSE,1,NA,2019-05-31 07:01:39,FALSE,NA,"1134354232872644609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iniyan98",0,FALSE,FALSE,NA,NA
"1445","#Pray_For_Nesamani<U+0001F923><U+0001F607><U+0001F605><U+0001F602> https://t.co/mFAL4BKBCw",FALSE,0,NA,2019-05-31 07:01:00,FALSE,NA,"1134354071186477057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","imSamPeteti",0,FALSE,FALSE,NA,NA
"1446","RT @CCTPolice_Alert: Prayers work, Helmets work better #pray_for_nesamani #nesamani #wearhelmets #follow_traffic_rules https://t.co/PTUjKmT…",FALSE,0,NA,2019-05-31 07:00:07,FALSE,NA,"1134353848460488705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AyRnAaNrYaA",566,TRUE,FALSE,NA,NA
"1447","RT @sekartweets: Vera level creativity these two memes ft. #ThalapathyVijay @Suriya_offl and the legend Vadivelu! #Pray_for_Neasamani #Pray…",FALSE,0,NA,2019-05-31 06:59:46,FALSE,NA,"1134353759385952256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prakash24_7",386,TRUE,FALSE,NA,NA
"1448","RT @news7tamil: #BIGNEWS

<U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF> <U+0BB9><U+0BC7><U+0BB7><U+0BCD><U+0B9F><U+0BC7><U+0B95><U+0BCD> <U+0B95><U+0BC1><U+0BB1><U+0BBF><U+0BA4><U+0BCD><U+0BA4><U+0BC1> <U+0BA8><U+0B9F><U+0BBF><U+0B95><U+0BB0><U+0BCD> <U+0BB5><U+0B9F><U+0BBF><U+0BB5><U+0BC7><U+0BB2><U+0BC1> <U+0BA8><U+0BBF><U+0BAF><U+0BC2><U+0BB8><U+0BCD>7 <U+0BA4><U+0BAE><U+0BBF><U+0BB4><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0BAA><U+0BC7><U+0B9F><U+0BCD><U+0B9F><U+0BBF>!

https://t.co/5wMBD3FLqB | #Vadivelu | #Pray_Fo…",FALSE,0,NA,2019-05-31 06:58:15,FALSE,NA,"1134353377872101376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarathk21502802",760,TRUE,FALSE,NA,NA
"1449","RT @TrollNegativity: #NGK reviews be like <U+0001F602><U+0001F602><U+0001F602> #NGKReview 

#Pray_for_Neasamani #Pray_For_NGK #Nesamani #Pray_For_Nesamani https://t.co/JLjU…",FALSE,0,NA,2019-05-31 06:58:11,FALSE,NA,"1134353363817062400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GokulDhandapan1",98,TRUE,FALSE,NA,NA
"1450","RT @Troll_Cinema: #Pray_For_Nesamani

<U+0B92><U+0BB0><U+0BC1> <U+0BAA><U+0B9F><U+0BA4><U+0BCD><U+0BA4><U+0BCB><U+0B9F> <U+0B9A><U+0BC0><U+0BA9><U+0BCD> <U+0B87><U+0BA9><U+0BCD><U+0BA9><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0B87><U+0BA8><U+0BCD><U+0BA4><U+0BBF><U+0BAF> <U+0B85><U+0BB3><U+0BB5><U+0BBF><U+0BB2><U+0BCD> <U+0B9F><U+0BCD><U+0BB0><U+0BC6><U+0BA3><U+0BCD><U+0B9F><U+0BCD> <U+0B86><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BC1><U+0BAF><U+0BBF><U+0BB0><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1>.

<U+0BB5><U+0B9F><U+0BBF><U+0BB5><U+0BC7><U+0BB2><U+0BC1> <U+0B9A><U+0BCA><U+0BA9><U+0BCD><U+0BA9><U+0BA4><U+0BC1> <U+0BAA><U+0BCB><U+0BB2>,

""<U+0BA8><U+0BAE><U+0BCD><U+0BAE> <U+0B87><U+0BA9><U+0BCD><U+0BA9><U+0BC1>…",FALSE,0,NA,2019-05-31 06:58:04,FALSE,NA,"1134353332464570368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suthaka35377311",1169,TRUE,FALSE,NA,NA
"1451","RT @ThalapathiSuma1: A kind and pleading request<U+0001F629><U+0001F625><U+0001F64F>

Please use this tag

#SRMcollegesuicudes 

Trend it<U+0001F64F><U+0001F64F><U+0001F64F>

TN media is deviating us by us…",FALSE,0,NA,2019-05-31 06:57:37,FALSE,NA,"1134353220417908737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","coolmanarul",71,TRUE,FALSE,NA,NA
